0.08246,0.93529,5.27608,2
0.00371,0.77873,5.75374,2
0.71607,0.28645,5.0118,2
0.89477,0.5551,5.80067,2
0.36031,0.42659,5.75217,2
0.12014,0.60235,5.63169,2
0.92991,0.40524,5.28461,2
0.71784,0.31112,5.99025,2
0.73562,0.34789,5.12007,2
0.29386,0.0769,5.83237,2
0.16399,0.65288,5.15161,2
0.1696,0.41004,5.23377,2
0.12302,0.41659,5.57871,2
0.90577,0.28808,5.74561,2
0.41628,0.17428,5.6473,2
0.49258,0.93085,5.41539,2
0.35035,0.52054,5.09642,2
0.50676,0.86235,5.8875,2
0.83204,0.36461,5.62418,2
0.28582,0.26809,5.43085,2
0.63368,0.42221,5.20956,2
0.17943,0.73078,5.90222,2
0.64907,0.19071,5.01655,2
0.5184,0.99712,5.18576,2
0.05298,0.02414,5.11716,2
0.539,0.30156,5.13683,2
0.34296,0.24305,5.41703,2
0.70468,0.94351,5.55635,2
0.73595,0.65723,5.79052,2
0.2641,0.33756,5.04543,2
0.60959,0.83719,5.14851,2
0.14786,0.2721,5.86587,2
0.53606,0.23685,5.4435,2
0.74507,0.84351,5.74015,2
0.39884,0.83195,5.52342,2
0.91066,0.45377,5.83822,2
0.77034,0.29304,5.06305,2
0.48734,0.94287,5.02504,2
0.01381,0.929,5.47871,2
0.6532,0.44349,5.07355,2
0.1117,0.38497,5.85315,2
0.97112,0.90881,5.15993,2
0.03725,0.90513,5.75204,2
0.2513,0.00295,5.06472,2
0.69333,0.59788,5.39954,2
0.67689,0.30584,5.11156,2
0.03294,0.82528,5.20346,2
0.95231,0.49376,5.04452,2
0.98238,0.12225,5.89433,2
0.12347,0.13404,5.3431,2
0.38716,0.88286,5.79336,2
0.36995,0.63338,5.45854,2
0.887,0.42772,5.92313,2
0.36349,0.87341,5.54865,2
0.08618,0.51905,5.29009,2
0.99833,0.79401,5.34498,2
0.6255,0.33693,5.62316,2
0.36714,0.62026,5.61821,2
0.8701,0.15939,5.8912,2
0.80863,0.98874,5.78656,2
0.2656,0.91379,5.77108,2
0.40894,0.86413,5.12009,2
0.27136,0.32338,5.96451,2
0.94099,0.78989,5.87812,2
0.18843,0.66945,5.95187,2
0.65481,0.86613,5.97471,2
0.75443,0.98404,5.32823,2
0.54935,0.49796,5.79712,2
0.71995,0.02002,5.26259,2
0.17515,0.49986,5.47399,2
0.56734,0.07836,5.43898,2
0.13657,0.09789,5.95962,2
0.77757,0.67724,5.65491,2
0.17,0.72697,5.47064,2
0.38048,0.68451,5.54703,2
0.74504,0.17872,5.95081,2
0.66634,0.21529,5.29326,2
0.91649,0.0542,5.0047,2
0.45833,0.71625,5.41583,2
0.97397,0.68899,5.84412,2
0.8575,0.09621,5.82352,2
0.49052,0.37365,5.71153,2
0.43914,0.05186,5.57157,2
0.99225,0.87724,5.18889,2
0.3198,0.58443,5.25707,2
0.85759,0.16887,5.81345,2
0.25008,0.97491,5.8413,2
0.31178,0.50881,5.28457,2
0.18073,0.65085,5.02416,2
0.43428,0.67824,5.38163,2
